2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_ALERT_QT_N
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_AQ$_MEM_MC_N
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_AQ_PROP_TABLE_N
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_CHAINSEQ
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.730 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_IOTENQTXID
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_KUPC$DATAPUMP_QUETAB_N
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned AQ$_NONDURSUB_SEQUENCE
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.731 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned LOGMNR_EVOLVE_SEQ$
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned FGR$_NAMES_S
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 9999999999999999999999999999
2021-10-21 10:40:50.732 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned RGROUPSEQ
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.getBigDecimal(max_value) returned 999999999
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(increment_by) returned 1
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.next() returned true
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.getString(sequence_name) returned SCHEDULER$_EVTSEQ
2021-10-21 10:40:50.733 [restartedMain] INFO  j.resultset - 1. ResultSet.getLong(min_value) returned 1
